transaction_id,customer_id,date,region,product,amount,status
3807,355,2024-01-29,South,Credit Card,2330.23,success
3808,156,2024-03-27,South,Savings,2067.096,success
3809,176,2024-01-03,South,Credit Card,1612.48,success
3810,265,2024-03-21,North,Loan,1708.896,success
3811,111,2024-02-24,South,Savings,1971.36,success
3812,108,2024-03-10,North,Loan,1628.81,success
3813,444,2024-01-15,West,Loan,1942.0,success
3814,83,2024-03-12,East,Credit Card,2542.61,success
3815,160,2024-02-15,North,Loan,2019.28,success
3816,125,2024-01-25,East,Savings,1915.79,success
3817,297,2024-02-07,South,Credit Card,2301.82,success
3818,52,2024-03-26,South,Credit Card,2074.832,success
3819,285,2024-01-03,North,Loan,1517.61,success
3820,41,2024-02-20,East,Savings,2157.22,success
3821,135,2024-02-08,East,Savings,1820.52,success
3822,156,2024-03-06,South,Loan,2021.52,success
3823,321,2024-01-18,West,Savings,2343.43,success
3824,71,2024-02-17,East,Loan,1858.42,success
3825,270,2024-03-29,North,Loan,789.984,failed
3826,59,2024-02-17,West,Savings,1959.05,success
3827,10,2024-02-18,North,Loan,2495.6,success
3828,461,2024-02-25,East,Loan,2225.08,success
3829,144,2024-01-27,South,Credit Card,1947.82,success
3830,382,2024-02-13,South,Credit Card,2069.83,success
3831,335,2024-02-09,South,Savings,2032.51,success
3832,38,2024-01-20,North,Credit Card,1128.16,success
3833,325,2024-01-21,West,Credit Card,2078.41,success
3834,173,2024-03-09,East,Credit Card,1364.82,success
3835,222,2024-03-14,East,Loan,2577.35,success
3836,299,2024-01-25,East,Credit Card,1354.53,failed
3837,486,2024-03-27,South,Credit Card,1437.208,success
3838,51,2024-01-24,West,Savings,1704.3,success
3839,418,2024-01-04,North,Credit Card,2777.6,success
3840,69,2024-02-19,North,Loan,2553.36,success
3841,413,2024-03-17,North,Loan,690.152,success
3842,145,2024-03-07,South,Loan,1993.98,success
3843,186,2024-02-14,West,Loan,1439.62,success
3844,372,2024-02-27,East,Savings,2080.32,success
3845,322,2024-01-16,East,Credit Card,2331.13,success
3846,386,2024-02-29,West,Credit Card,2122.56,success
3847,458,2024-03-18,South,Savings,1890.7200000000003,success
3848,412,2024-01-11,West,Savings,1871.47,success
3849,138,2024-02-09,South,Loan,2138.78,success
3850,71,2024-01-27,East,Savings,2344.1,success
3851,402,2024-03-04,East,Loan,1778.2,success
3852,492,2024-02-13,West,Loan,1573.09,success
3853,38,2024-01-12,North,Credit Card,1678.41,success
3854,36,2024-01-27,East,Savings,1941.17,success
3855,226,2024-03-30,West,Savings,1606.008,success
3856,40,2024-03-16,West,Loan,1734.512,success
3857,444,2024-03-17,West,Loan,1305.192,success
3858,266,2024-01-01,West,Credit Card,2359.58,failed
3859,32,2024-01-07,South,Loan,2909.89,success
3860,171,2024-01-08,East,Loan,1707.8,failed
3861,228,2024-02-18,West,Credit Card,3226.18,success
3862,245,2024-02-25,South,Credit Card,2991.82,success
3863,410,2024-01-14,West,Loan,2005.94,success
3864,197,2024-01-15,West,Loan,1926.43,success
3865,201,2024-02-15,West,Credit Card,1671.69,success
3866,115,2024-01-22,West,Loan,2436.99,success
3867,394,2024-03-29,North,Credit Card,1631.3760000000002,success
3868,78,2024-02-08,West,Loan,2091.5,success
3869,157,2024-01-02,North,Credit Card,1582.86,success
3870,54,2024-01-14,West,Savings,2452.48,success
3871,123,2024-03-16,East,Loan,1509.68,success
3872,362,2024-01-14,North,Loan,1472.65,failed
3873,486,2024-01-19,South,Credit Card,1966.38,success
3874,4,2024-03-19,East,Credit Card,1290.016,success
3875,28,2024-03-11,North,Savings,2684.05,success
3876,490,2024-03-17,South,Savings,2386.768,success
3877,418,2024-02-05,North,Savings,1980.43,success
3878,457,2024-02-05,North,Savings,2537.61,success
3879,428,2024-01-22,South,Credit Card,2523.64,failed
3880,227,2024-01-18,West,Loan,522.88,success
3881,216,2024-03-29,East,Loan,1343.3120000000001,success
3882,123,2024-03-27,East,Savings,1648.896,success
3883,435,2024-02-16,West,Savings,1790.52,success
3884,355,2024-03-31,South,Credit Card,1313.7920000000001,success
3885,336,2024-03-28,East,Savings,2048.6,success
3886,165,2024-03-22,South,Savings,1417.3200000000002,success
3887,470,2024-03-20,West,Credit Card,1735.6000000000001,success
3888,486,2024-01-15,South,Savings,2510.82,success
3889,412,2024-02-07,West,Loan,2718.18,success
3890,257,2024-01-06,West,Credit Card,1474.91,success
3891,394,2024-02-07,North,Credit Card,1513.85,success
3892,144,2024-02-23,South,Loan,2111.96,success
3893,10,2024-01-02,North,Loan,1026.74,success
3894,182,2024-03-30,South,Credit Card,1228.7120000000002,success
3895,125,2024-01-08,East,Loan,2621.71,success
3896,211,2024-02-13,South,Credit Card,2317.66,success
3897,308,2024-03-31,South,Credit Card,1552.9360000000001,success
3898,317,2024-01-23,West,Loan,2237.32,success
3899,136,2024-01-13,North,Credit Card,2353.8,success
3900,60,2024-01-05,East,Credit Card,1312.18,success
3901,261,2024-02-02,South,Loan,1763.18,success
3902,175,2024-01-11,East,Credit Card,3184.64,failed
3903,488,2024-01-15,West,Credit Card,2697.72,failed
3904,390,2024-02-13,East,Savings,2120.9,failed
3905,213,2024-03-29,South,Savings,1720.56,success
3906,455,2024-02-23,East,Savings,1981.71,success
3907,279,2024-03-10,North,Loan,1131.1,success
3908,84,2024-01-02,East,Credit Card,1700.18,success
3909,367,2024-03-01,North,Loan,2205.98,success
3910,145,2024-03-02,South,Savings,1774.35,success
3911,224,2024-01-01,East,Credit Card,1491.04,success
3912,321,2024-01-19,West,Credit Card,1549.78,success
3913,370,2024-02-10,East,Loan,2709.73,success
3914,400,2024-01-10,East,Savings,1748.57,success
3915,214,2024-02-21,North,Loan,2589.43,success
3916,13,2024-03-28,South,Credit Card,1722.4560000000001,success
3917,304,2024-03-05,East,Loan,1884.47,success
3918,85,2024-01-21,North,Savings,1620.16,success
3919,478,2024-01-23,North,Savings,2331.82,success
3920,263,2024-02-18,North,Credit Card,2519.01,success
3921,415,2024-02-20,South,Credit Card,2382.11,success
3922,288,2024-01-06,North,Credit Card,1357.07,success
3923,212,2024-01-02,South,Savings,1747.26,failed
3924,98,2024-02-22,West,Savings,1803.28,success
3925,63,2024-01-20,West,Loan,1045.4,success
3926,323,2024-02-05,East,Credit Card,2232.13,success
3927,401,2024-01-18,East,Savings,2304.57,failed
3928,49,2024-03-19,North,Credit Card,1828.9759999999999,success
3929,253,2024-03-30,South,Credit Card,1758.816,failed
3930,370,2024-02-11,East,Savings,1843.66,success
3931,230,2024-03-26,North,Credit Card,1281.6080000000002,success
3932,232,2024-03-03,East,Loan,1841.96,success
3933,365,2024-02-04,East,Loan,2157.17,success
3934,127,2024-01-09,South,Savings,2641.4,success
3935,166,2024-03-09,East,Credit Card,2039.0,success
3936,350,2024-03-30,East,Loan,1617.624,success
3937,399,2024-02-02,South,Savings,1082.12,success
3938,368,2024-03-16,West,Credit Card,1752.5439999999999,success
3939,177,2024-02-22,South,Credit Card,2682.76,success
3940,396,2024-01-25,East,Loan,1945.07,success
3941,455,2024-03-08,East,Loan,1907.96,success
3942,450,2024-03-08,West,Credit Card,1812.25,success
3943,206,2024-02-28,East,Credit Card,2349.73,success
3944,409,2024-01-22,South,Savings,1062.5,success
3945,229,2024-01-12,West,Savings,2589.99,success
3946,231,2024-02-24,West,Savings,1886.53,success
3947,164,2024-01-16,East,Credit Card,2200.0,success
3948,107,2024-02-08,North,Credit Card,2391.01,success
3949,486,2024-02-27,South,Savings,1544.19,success
3950,152,2024-02-09,West,Savings,1990.04,success
3951,5,2024-01-19,East,Savings,1876.06,success
3952,294,2024-01-03,South,Savings,1432.91,success
3953,11,2024-02-17,West,Credit Card,2514.59,success
3954,236,2024-02-27,East,Credit Card,1836.73,success
3955,134,2024-03-31,South,Credit Card,1131.632,success
3956,358,2024-02-04,West,Credit Card,2019.86,success
3957,238,2024-01-01,North,Savings,1288.56,success
3958,279,2024-03-03,North,Savings,1774.5,success
3959,120,2024-02-11,South,Credit Card,2146.97,success
3960,112,2024-02-18,North,Credit Card,1243.08,success
3961,20,2024-03-10,East,Savings,2315.44,success
3962,204,2024-03-26,North,Savings,1636.464,success
3963,93,2024-02-11,North,Savings,2394.1,success
3964,185,2024-03-27,West,Savings,1910.4880000000003,success
3965,31,2024-01-20,West,Loan,1758.03,success
3966,213,2024-01-23,South,Credit Card,1770.99,success
3967,335,2024-02-11,South,Credit Card,2237.67,success
3968,105,2024-02-11,North,Savings,1472.01,success
3969,197,2024-03-03,West,Credit Card,1474.97,success
3970,131,2024-02-25,East,Savings,1691.61,success
3971,454,2024-03-13,North,Savings,1326.0,success
3972,187,2024-01-01,East,Savings,1409.51,success
3973,258,2024-01-18,South,Loan,1424.16,success
3974,346,2024-02-23,North,Savings,1838.48,success
3975,296,2024-01-30,West,Credit Card,1816.38,success
3976,242,2024-03-27,South,Loan,1979.2560000000003,success
3977,170,2024-02-17,East,Credit Card,1847.02,success
3978,370,2024-02-24,East,Credit Card,1952.33,success
3979,310,2024-01-17,North,Loan,2865.16,failed
3980,481,2024-02-16,South,Credit Card,877.21,success
3981,245,2024-02-21,South,Credit Card,2097.7,success
3982,156,2024-02-24,South,Savings,1887.25,failed
3983,420,2024-02-02,North,Savings,2147.76,success
3984,178,2024-02-26,West,Credit Card,1720.6,success
3985,376,2024-01-09,North,Loan,1843.96,success
3986,185,2024-01-02,West,Savings,2614.43,success
3987,5,2024-01-18,East,Loan,2230.54,success
3988,391,2024-03-06,North,Savings,1867.82,success
3989,289,2024-01-14,East,Loan,1612.9,success
3990,407,2024-01-19,South,Credit Card,1470.39,success
3991,205,2024-02-20,South,Loan,1749.87,success
3992,198,2024-01-09,North,Savings,613.09,failed
3993,165,2024-01-02,South,Loan,1910.19,success
3994,120,2024-01-16,South,Savings,2862.85,success
3995,114,2024-02-11,South,Loan,2060.92,failed
3996,277,2024-01-02,West,Credit Card,1666.33,success
3997,254,2024-01-27,South,Credit Card,879.04,success
3998,163,2024-01-12,East,Loan,1599.83,success
3999,393,2024-01-12,East,Loan,1750.51,success
4000,340,2024-01-30,North,Loan,2108.6,success
4001,158,2024-01-26,West,Savings,1767.62,success
4002,57,2024-02-08,West,Savings,2891.45,success
4003,90,2024-03-29,East,Savings,1501.064,success
4004,179,2024-03-20,East,Savings,1994.1599999999999,failed
4005,55,2024-02-05,East,Credit Card,1207.08,success
4006,46,2024-02-27,West,Loan,1963.45,success
4007,101,2024-02-05,South,Loan,1604.61,success
4008,302,2024-03-09,South,Credit Card,2507.97,success
4009,174,2024-03-21,North,Savings,1438.6480000000001,success
4010,383,2024-02-02,West,Credit Card,2630.42,success
4011,163,2024-01-04,East,Loan,2308.33,success
4012,283,2024-01-20,South,Savings,1735.5,success
4013,298,2024-03-01,South,Credit Card,1462.13,success
4014,323,2024-01-03,East,Credit Card,1631.97,success
4015,51,2024-02-10,West,Savings,1844.53,success
4016,290,2024-03-28,North,Loan,1843.9520000000002,success
4017,304,2024-01-25,East,Credit Card,1980.04,failed
4018,475,2024-02-25,North,Credit Card,2397.46,success
4019,139,2024-01-05,South,Credit Card,2674.57,success
4020,287,2024-02-08,West,Credit Card,2005.93,success
4021,478,2024-02-25,North,Savings,1509.61,success
4022,165,2024-02-20,South,Loan,2171.05,success
4023,60,2024-01-21,East,Loan,2958.63,success
4024,465,2024-02-10,South,Loan,2427.6,success
4025,65,2024-02-25,South,Loan,2132.15,success
4026,313,2024-01-11,East,Loan,1566.01,success
4027,443,2024-01-20,South,Credit Card,1893.2,success
4028,293,2024-02-21,South,Savings,1233.66,success
4029,287,2024-01-20,West,Savings,1435.7,success
4030,180,2024-01-22,West,Loan,2181.5,success
4031,444,2024-02-07,West,Savings,1139.46,success
4032,316,2024-01-23,West,Savings,1820.8,success
4033,272,2024-03-04,North,Credit Card,1387.5,success
4034,265,2024-02-18,North,Credit Card,1457.13,success
4035,262,2024-01-28,West,Credit Card,2014.9,success
4036,63,2024-03-04,West,Savings,1632.59,success
4037,73,2024-01-08,North,Savings,1300.39,success
4038,379,2024-02-11,North,Savings,1719.03,success
4039,224,2024-02-24,East,Credit Card,1285.55,success
4040,237,2024-02-12,West,Savings,2594.61,success
4041,238,2024-03-15,North,Credit Card,2333.62,success
4042,238,2024-02-14,North,Credit Card,2331.27,success
4043,390,2024-02-27,East,Credit Card,1588.57,success
4044,346,2024-03-22,North,Savings,1758.5439999999999,failed
4045,145,2024-01-15,South,Savings,2084.87,success
4046,235,2024-01-05,North,Savings,1622.25,success
4047,492,2024-03-16,West,Loan,1559.208,success
4048,245,2024-01-02,South,Savings,1213.51,success
4049,223,2024-03-27,East,Savings,1178.9840000000002,failed
4050,198,2024-01-22,North,Savings,1935.56,success
4051,410,2024-03-30,West,Savings,1396.3600000000001,success
4052,172,2024-03-31,North,Loan,1722.2640000000001,success
4053,119,2024-03-13,South,Savings,1634.37,success
4054,77,2024-03-23,East,Loan,1449.8400000000001,success
4055,310,2024-03-01,North,Savings,1975.59,success
4056,349,2024-02-19,North,Loan,1596.17,success
4057,397,2024-01-12,South,Credit Card,1804.22,success
4058,132,2024-02-18,East,Savings,2081.4,success
4059,457,2024-02-09,North,Loan,2747.52,success
4060,398,2024-01-15,East,Loan,1598.86,success
4061,435,2024-02-13,West,Credit Card,1747.68,success
4062,332,2024-01-31,South,Credit Card,3360.96,failed
4063,210,2024-02-18,West,Credit Card,2422.23,success
4064,371,2024-02-12,South,Loan,2550.87,success
4065,387,2024-03-08,South,Credit Card,2246.0,success
4066,281,2024-02-12,East,Loan,2536.46,success
4067,164,2024-02-15,East,Savings,1573.3,success
4068,159,2024-02-05,West,Savings,2482.66,success
4069,299,2024-03-12,East,Loan,2352.17,success
4070,405,2024-02-07,South,Savings,1451.19,success
4071,377,2024-01-12,South,Loan,1819.19,success
4072,187,2024-02-25,East,Credit Card,965.81,success
4073,471,2024-02-17,East,Loan,2044.7,success
4074,324,2024-03-14,East,Savings,2472.66,success
4075,388,2024-02-10,South,Credit Card,1723.72,success
4076,407,2024-01-28,South,Credit Card,1501.39,success
4077,459,2024-01-19,East,Credit Card,1470.48,success
4078,482,2024-03-17,East,Savings,1574.6480000000001,success
4079,251,2024-03-18,East,Credit Card,1793.1200000000001,success
4080,374,2024-03-20,North,Loan,2207.984,success
4081,301,2024-03-04,North,Savings,932.1,success
4082,376,2024-03-13,North,Savings,2686.14,success
4083,403,2024-01-25,West,Loan,2071.02,success
4084,453,2024-01-26,North,Credit Card,2446.59,success
4085,342,2024-01-19,South,Credit Card,2320.95,success
4086,127,2024-03-26,South,Credit Card,1598.3680000000002,success
4087,21,2024-03-04,North,Credit Card,1979.37,success
4088,442,2024-01-16,West,Credit Card,2167.16,success
4089,406,2024-02-06,East,Credit Card,1855.01,success
4090,362,2024-03-23,North,Savings,1514.1840000000002,success
4091,439,2024-03-03,South,Savings,199.46,success
4092,26,2024-02-06,East,Savings,2266.39,success
4093,326,2024-03-13,West,Loan,1597.24,success
4094,8,2024-02-03,West,Savings,2497.18,success
4095,346,2024-01-01,North,Loan,2451.14,failed
4096,469,2024-03-17,East,Loan,1400.048,success
4097,323,2024-03-26,East,Credit Card,1817.2160000000001,success
4098,426,2024-02-17,North,Credit Card,2204.84,success
4099,82,2024-03-02,North,Savings,1701.5,success
4100,81,2024-01-16,East,Credit Card,2309.18,success
4101,312,2024-02-23,East,Credit Card,2727.8,success
4102,459,2024-01-06,East,Loan,2515.83,success
4103,464,2024-03-25,North,Savings,1036.432,success
4104,24,2024-03-13,South,Credit Card,2222.45,success
4105,117,2024-03-06,North,Loan,2425.36,success
4106,123,2024-03-01,East,Savings,1671.48,success
4107,176,2024-02-24,South,Loan,2497.28,failed
4108,162,2024-02-27,North,Savings,1619.12,success
4109,314,2024-01-06,North,Credit Card,1850.15,success
4110,277,2024-02-21,West,Loan,1636.61,success
4111,235,2024-01-04,North,Savings,1561.19,failed
4112,187,2024-01-27,East,Loan,2166.36,failed
4113,16,2024-01-02,West,Credit Card,1333.43,success
4114,7,2024-01-16,North,Loan,1876.33,success
4115,225,2024-01-22,South,Savings,2166.62,success
4116,464,2024-03-29,North,Loan,1314.3760000000002,success
4117,408,2024-01-29,East,Savings,2589.21,success
4118,414,2024-01-20,West,Savings,1913.98,success
4119,451,2024-02-10,North,Loan,2719.08,failed
4120,311,2024-01-23,East,Loan,2818.61,success
4121,254,2024-02-19,South,Credit Card,1284.32,success
4122,64,2024-03-27,West,Savings,1749.0560000000003,success
4123,169,2024-01-03,West,Savings,2083.25,success
4124,492,2024-03-01,West,Savings,1797.92,success
4125,17,2024-02-16,South,Loan,2000.9,success
4126,192,2024-02-14,North,Savings,3355.17,failed
4127,73,2024-03-20,North,Savings,1807.9520000000002,success
4128,275,2024-02-06,North,Loan,2354.71,success
4129,0,2024-01-20,South,Credit Card,1929.72,success
4130,413,2024-01-16,North,Loan,2192.86,success
4131,66,2024-02-05,West,Loan,1595.05,success
4132,215,2024-01-19,East,Credit Card,2364.91,failed
4133,40,2024-01-16,West,Credit Card,2695.96,success
4134,116,2024-01-20,South,Loan,2405.01,failed
4135,400,2024-02-29,East,Credit Card,1637.57,success
4136,189,2024-03-31,South,Credit Card,1217.576,success
4137,442,2024-02-20,West,Loan,3158.82,success
4138,355,2024-03-27,South,Savings,2125.688,success
4139,351,2024-01-31,East,Credit Card,2356.63,success
4140,129,2024-02-24,North,Credit Card,2733.93,success
4141,398,2024-03-04,East,Loan,1984.87,success
4142,404,2024-02-12,South,Loan,2346.91,success
4143,76,2024-01-17,South,Loan,2583.26,success
4144,302,2024-02-16,South,Credit Card,1854.78,success
4145,6,2024-01-05,South,Credit Card,2222.07,success
4146,386,2024-01-31,West,Loan,2520.03,success
4147,372,2024-03-17,East,Loan,1192.456,success
4148,1,2024-01-09,North,Savings,1806.94,success
4149,158,2024-01-20,West,Savings,2507.61,success
4150,255,2024-02-16,West,Credit Card,2096.7,success
4151,468,2024-01-26,West,Savings,2029.85,success
4152,282,2024-01-16,East,Credit Card,1971.08,success
4153,109,2024-02-04,North,Loan,2563.89,success
4154,354,2024-02-18,South,Savings,1537.46,success
4155,316,2024-01-28,West,Credit Card,1774.9,success
4156,487,2024-01-23,North,Savings,1329.76,failed
4157,53,2024-01-29,West,Credit Card,1840.09,success
4158,370,2024-02-22,East,Credit Card,2072.16,success
4159,364,2024-02-13,South,Loan,1083.15,success
4160,327,2024-02-24,North,Loan,1602.01,success
4161,434,2024-02-29,East,Savings,2095.94,success
4162,325,2024-01-15,West,Loan,2213.98,success
4163,347,2024-02-04,West,Credit Card,2861.54,success
4164,108,2024-01-23,North,Credit Card,2288.54,success
4165,418,2024-02-19,North,Loan,1910.99,success
4166,190,2024-01-30,North,Savings,2058.79,success
4167,437,2024-02-24,North,Credit Card,2075.7,success
4168,499,2024-02-26,South,Loan,1775.65,success
4169,253,2024-02-01,South,Loan,2117.13,success
4170,56,2024-01-13,East,Savings,1752.9,success
4171,467,2024-03-01,North,Loan,2141.92,success
4172,495,2024-02-24,East,Savings,1970.58,success
4173,468,2024-03-02,West,Savings,1889.53,success
4174,464,2024-03-02,North,Savings,1903.2,success
4175,474,2024-02-13,East,Credit Card,2372.29,success
4176,382,2024-02-23,South,Credit Card,2320.97,success
4177,336,2024-02-05,East,Credit Card,1864.87,success
4178,244,2024-01-12,South,Savings,2351.75,success
4179,377,2024-01-21,South,Loan,1961.09,success
4180,398,2024-01-11,East,Savings,1968.55,success
4181,199,2024-03-19,West,Credit Card,1420.848,success
4182,407,2024-03-01,South,Credit Card,2796.48,success
4183,332,2024-01-28,South,Loan,2732.61,success
4184,399,2024-01-31,South,Savings,1674.67,success
4185,400,2024-01-20,East,Loan,1836.68,success
4186,398,2024-03-20,East,Savings,1744.0880000000002,failed
4187,393,2024-02-28,East,Savings,2270.66,success
4188,33,2024-01-27,South,Credit Card,1499.69,success
4189,351,2024-02-01,East,Savings,1572.45,success
4190,429,2024-03-29,West,Loan,459.98400000000004,success
4191,489,2024-01-13,West,Credit Card,2272.29,success
4192,334,2024-02-15,East,Loan,1291.87,success
4193,346,2024-02-09,North,Loan,1678.61,success
4194,115,2024-03-15,West,Savings,2430.09,success
4195,373,2024-02-24,West,Loan,2405.13,success
4196,142,2024-03-18,West,Savings,2210.728,success
4197,308,2024-02-16,South,Savings,2951.28,success
4198,133,2024-03-02,North,Loan,3412.11,success
4199,169,2024-02-02,West,Savings,1822.9,success
4200,66,2024-02-27,West,Credit Card,1708.97,success
4201,448,2024-02-25,South,Loan,2199.52,failed
4202,178,2024-02-10,West,Savings,1339.96,success
4203,259,2024-01-10,North,Loan,1880.62,success
4204,52,2024-02-06,South,Savings,2070.8,success
4205,241,2024-01-05,North,Savings,2237.63,success
4206,303,2024-01-28,West,Savings,2292.26,success
4207,44,2024-01-05,West,Loan,1865.93,success
4208,158,2024-01-15,West,Credit Card,1402.91,success
4209,388,2024-01-08,South,Credit Card,1493.68,success
4210,363,2024-01-28,West,Credit Card,1032.29,success
4211,85,2024-02-01,North,Savings,1725.42,success
4212,29,2024-01-13,North,Credit Card,1329.94,success
4213,252,2024-01-17,West,Credit Card,1757.16,success
4214,323,2024-01-28,East,Loan,2194.41,success
4215,358,2024-01-16,West,Credit Card,1413.06,success
4216,222,2024-02-27,East,Savings,2042.8,success
4217,405,2024-01-02,South,Credit Card,1860.81,success
4218,136,2024-03-21,North,Credit Card,1734.0240000000003,failed
4219,99,2024-02-29,West,Savings,2282.39,success
4220,21,2024-01-01,North,Loan,1831.06,success
4221,212,2024-02-03,South,Loan,2001.12,success
4222,207,2024-02-25,West,Loan,1862.68,success
4223,209,2024-01-06,East,Credit Card,1771.39,success
4224,321,2024-01-24,West,Savings,1655.44,failed
4225,4,2024-01-06,East,Credit Card,2233.85,success
4226,177,2024-02-05,South,Savings,2655.3,success
4227,297,2024-01-08,South,Credit Card,2585.55,failed
4228,458,2024-03-04,South,Credit Card,1371.72,success
4229,200,2024-01-17,West,Savings,2644.6,success
4230,262,2024-02-22,West,Credit Card,1546.89,failed
4231,140,2024-01-28,South,Savings,2070.99,success
4232,278,2024-01-21,North,Savings,2156.86,success
4233,112,2024-03-30,North,Credit Card,1006.1600000000001,success
4234,379,2024-02-10,North,Loan,1912.68,failed
4235,157,2024-03-01,North,Loan,2680.08,success
4236,454,2024-02-26,North,Savings,890.72,success
4237,387,2024-02-26,South,Credit Card,3209.39,success
4238,228,2024-02-22,West,Savings,1013.96,success
4239,467,2024-01-22,North,Savings,2144.01,success
4240,394,2024-01-16,North,Loan,1278.04,success
4241,472,2024-02-19,North,Savings,2222.43,success
4242,48,2024-03-16,West,Loan,2048.384,success
4243,40,2024-02-12,West,Loan,2402.79,success
4244,53,2024-01-31,West,Loan,1292.24,failed
4245,270,2024-03-25,North,Savings,1991.152,success
4246,174,2024-01-06,North,Credit Card,1864.81,success
4247,30,2024-01-28,East,Savings,1305.11,failed
4248,38,2024-01-31,North,Loan,2676.02,success
4249,421,2024-01-23,East,Savings,3049.7,success
4250,226,2024-02-26,West,Loan,2045.66,success
4251,303,2024-01-14,West,Savings,1809.77,success
4252,452,2024-01-10,West,Savings,1609.93,success
4253,339,2024-02-02,South,Credit Card,2367.63,success
4254,198,2024-01-05,North,Savings,2515.12,success
4255,307,2024-03-24,West,Loan,1447.9840000000002,success
4256,235,2024-03-02,North,Savings,2798.7,success
4257,274,2024-02-07,North,Savings,2322.34,success
4258,394,2024-01-15,North,Savings,2039.96,failed
4259,117,2024-01-13,North,Credit Card,2160.47,success
4260,446,2024-03-18,West,Credit Card,1204.856,success
4261,114,2024-01-05,South,Savings,2361.52,success
4262,153,2024-01-31,West,Loan,1535.54,success
4263,178,2024-01-10,West,Credit Card,1747.94,success
4264,105,2024-03-30,North,Savings,1570.856,success
4265,236,2024-01-19,East,Savings,2944.64,success
4266,201,2024-01-08,West,Savings,2119.09,success
4267,232,2024-03-24,East,Savings,1263.688,failed
4268,122,2024-03-05,West,Credit Card,2162.38,success
4269,281,2024-01-03,East,Loan,2290.28,success
4270,380,2024-02-19,West,Loan,2604.62,success
4271,358,2024-02-03,West,Loan,1987.86,success
4272,253,2024-03-16,South,Credit Card,1317.0240000000001,success
4273,395,2024-01-03,South,Savings,3104.93,success
4274,172,2024-03-04,North,Savings,2163.5,success
4275,485,2024-02-04,North,Loan,1582.44,success
4276,406,2024-03-13,East,Loan,1983.49,failed
4277,267,2024-03-12,South,Savings,1748.17,success
4278,487,2024-01-30,North,Loan,2638.93,success
4279,440,2024-01-21,West,Credit Card,2285.24,success
4280,338,2024-02-01,West,Savings,1843.58,success
4281,330,2024-03-30,East,Credit Card,2012.3680000000002,success
4282,77,2024-02-10,East,Credit Card,1943.22,success
4283,285,2024-03-23,North,Credit Card,1577.656,success
4284,452,2024-03-31,West,Loan,1306.832,failed
4285,320,2024-01-02,North,Loan,1629.88,success
4286,51,2024-02-09,West,Savings,3060.5,success
4287,205,2024-03-27,South,Savings,1991.1360000000002,success
4288,493,2024-01-30,North,Loan,1094.01,success
4289,1,2024-01-10,North,Savings,1524.65,success
4290,163,2024-02-15,East,Loan,1429.03,success
4291,356,2024-01-10,East,Loan,2029.95,success
4292,53,2024-01-23,West,Loan,1792.54,success
4293,232,2024-01-22,East,Loan,2750.98,success
4294,203,2024-02-28,West,Credit Card,1836.69,success
4295,40,2024-01-20,West,Credit Card,2992.69,success
4296,490,2024-03-23,South,Loan,1566.488,failed
4297,180,2024-01-19,West,Savings,3127.02,success
4298,146,2024-03-15,South,Savings,1898.83,success
4299,374,2024-03-21,North,Credit Card,1526.7040000000002,success
4300,415,2024-01-26,South,Loan,2476.59,success
4301,119,2024-02-12,South,Savings,2394.54,success
4302,451,2024-02-14,North,Savings,1353.44,success
4303,142,2024-02-17,West,Loan,2041.94,success
4304,189,2024-02-02,South,Credit Card,1788.15,success
4305,167,2024-03-04,West,Savings,1755.42,success
4306,450,2024-02-13,West,Loan,2039.52,failed
4307,387,2024-02-23,South,Loan,1855.92,success
4308,212,2024-02-21,South,Savings,2091.51,failed
4309,298,2024-03-02,South,Credit Card,1504.24,success
4310,273,2024-01-13,East,Savings,1248.48,success
4311,343,2024-02-21,South,Savings,2497.85,success
4312,8,2024-02-20,West,Savings,2582.21,failed
4313,214,2024-03-09,North,Savings,2462.84,success
4314,84,2024-01-22,East,Loan,2017.17,success
4315,63,2024-02-29,West,Savings,1818.75,success
4316,431,2024-01-09,North,Credit Card,1690.82,success
4317,331,2024-02-19,East,Credit Card,1602.55,success
4318,331,2024-01-30,East,Savings,1958.65,success
4319,327,2024-02-06,North,Savings,2568.1,success
4320,185,2024-03-06,West,Credit Card,1651.32,success
4321,398,2024-02-07,East,Savings,2569.08,success
4322,109,2024-02-07,North,Credit Card,1270.62,success
4323,233,2024-01-29,West,Savings,2117.57,success
4324,374,2024-02-16,North,Credit Card,2220.18,failed
4325,72,2024-01-13,East,Credit Card,1739.52,success
4326,175,2024-01-17,East,Loan,1474.78,success
4327,94,2024-02-19,North,Credit Card,2423.06,success
4328,467,2024-03-18,North,Credit Card,1616.7600000000002,success
4329,302,2024-03-25,South,Loan,2654.664,success
4330,225,2024-03-26,South,Credit Card,2061.4,success
4331,416,2024-01-04,East,Loan,2581.29,failed
4332,18,2024-03-27,East,Credit Card,641.5680000000001,success
4333,233,2024-03-29,West,Loan,1328.4080000000001,success
4334,321,2024-02-17,West,Loan,1421.29,failed
4335,399,2024-03-15,South,Savings,1009.58,success
4336,160,2024-03-12,North,Credit Card,1980.84,success
4337,58,2024-01-20,North,Loan,2409.38,success
4338,64,2024-01-17,West,Credit Card,1518.3,success
4339,131,2024-01-03,East,Savings,1033.97,success
4340,402,2024-01-14,East,Loan,1555.57,success
4341,438,2024-01-14,East,Credit Card,1920.13,success
4342,331,2024-03-27,East,Loan,1507.088,success
